code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
57060,2016-05-18,2016-05-27,195.0,187.0,9,-4.1890941709160145,-0.04349094170916014
57060,2016-06-09,2016-06-14,197.0,187.0,5,-5.209511188340192,-0.053695111883401925
57060,2016-06-22,2016-06-27,193.0,178.0,5,-8.090663861280047,-0.08250663861280047
57060,2016-07-12,2016-08-03,188.0,187.0,22,-0.5333345975362617,-0.006933345975362617
57060,2016-08-12,2016-08-29,206.0,202.0,17,-1.9608471388376312,-0.021208471388376313
57060,2016-09-01,2016-09-14,210.0,210.0,13,0.0,-0.0016
57060,2016-10-05,2016-10-25,219.0,229.0,20,4.465027373773893,0.04305027373773893
57060,2016-10-27,2016-11-02,240.0,229.0,6,-4.69169197877516,-0.0485169197877516
57060,2016-11-15,2016-11-22,250.0,241.0,7,-3.666398437159147,-0.03826398437159147
57060,2016-11-24,2016-12-21,254.0,306.0,27,18.625083493384427,0.18465083493384427
57060,2017-01-25,2017-02-03,318.0,315.0,9,-0.947874395454377,-0.01107874395454377
57060,2017-02-10,2017-03-01,332.0,382.0,19,14.028563969008673,0.13868563969008674
57060,2017-03-03,2017-03-10,411.0,406.0,7,-1.224005489450195,-0.013840054894501951
57060,2017-04-25,2017-06-13,355.0,434.0,49,20.0926744624989,0.199326744624989
57060,2017-06-30,2017-07-31,441.0,480.0,31,8.474122845509072,0.08314122845509071
57060,2017-08-14,2017-09-04,557.0,575.0,21,3.180480087006636,0.03020480087006636
57060,2017-09-28,2017-10-19,5640.0,5670.0,21,0.5305052229693098,0.0037050522296930982
57060,2017-12-22,2018-01-19,6510.0,6790.0,28,4.2111485350126845,0.04051148535012685
57060,2018-02-28,2018-03-06,5300.0,4795.0,6,-10.013311222267465,-0.10173311222267464
57060,2018-03-14,2018-05-02,4720.0,4645.0,49,-1.6017427331662184,-0.017617427331662185
57060,2018-05-08,2018-05-09,4760.0,4650.0,1,-2.3380448644063723,-0.02498044864406372
57060,2018-05-11,2018-05-28,4910.0,4985.0,17,1.5159461607372517,0.013559461607372517
57060,2018-06-11,2018-06-19,5110.0,4720.0,8,-7.93906046181491,-0.08099060461814911
57060,2018-07-20,2018-08-14,4175.0,3650.0,25,-13.438719070841865,-0.13598719070841864
57060,2018-08-31,2018-10-25,3230.0,2955.0,55,-8.898348637650363,-0.09058348637650364
57060,2018-11-02,2018-11-13,3245.0,2489.0,11,-26.523432677059837,-0.2668343267705984
57060,2018-11-30,2018-12-25,2563.0,2050.0,25,-22.333865423161726,-0.22493865423161724
57060,2019-01-04,2019-03-08,2250.0,2617.0,63,15.109840733168012,0.14949840733168013
57060,2019-03-22,2019-04-12,2906.0,2947.0,21,1.4010138607466458,0.012410138607466457
57060,2019-06-05,2019-07-10,2409.0,2469.0,35,2.4601486730308237,0.023001486730308236
57060,2019-07-18,2019-07-19,2561.0,2503.0,1,-2.2907794767751026,-0.02450779476775103
57060,2019-07-22,2019-07-29,2596.0,2486.0,7,-4.329680575332419,-0.044896805753324186
57060,2019-09-02,2019-10-04,2221.0,2531.0,32,13.065693665069661,0.12905693665069662
