code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
57060,2016-06-17,2016-06-21,181.0,192.0,4,5.899834076195576,0.05739834076195576
57060,2016-06-27,2016-07-12,178.0,188.0,15,5.465841253786398,0.05305841253786398
57060,2016-11-10,2016-11-14,227.0,239.0,4,5.151353445010796,0.04991353445010796
57060,2017-04-05,2017-04-26,364.0,375.0,21,2.977215833367005,0.02817215833367005
57060,2018-01-30,2018-03-22,6120.0,4995.0,51,-20.312468442371788,-0.20472468442371788
57060,2018-07-05,2018-07-26,4155.0,4450.0,21,6.859166787073738,0.06699166787073738
57060,2018-08-14,2018-09-20,3650.0,3135.0,37,-15.209799350951617,-0.15369799350951616
57060,2018-10-26,2018-11-01,2952.0,3195.0,6,7.910418109127202,0.07750418109127202
57060,2018-11-13,2018-12-04,2489.0,2647.0,21,6.154589985950926,0.05994589985950926
57060,2018-12-25,2019-01-09,2050.0,2387.0,15,15.219755420637618,0.1505975542063762
57060,2019-05-07,2019-06-06,2803.0,2366.0,30,-16.948950662645622,-0.1710895066264562
57060,2019-08-05,2019-09-02,2345.0,2221.0,28,-5.432785698595232,-0.05592785698595232
57060,2020-01-24,2020-02-14,2702.0,2830.0,21,4.628447211713906,0.044684472117139065
57060,2020-03-10,2020-04-08,2020.0,1842.0,29,-9.224557357999826,-0.09384557357999826
57060,2021-04-22,2021-05-07,3610.0,3905.0,15,7.855001094685973,0.07695001094685973
57060,2021-05-18,2021-06-28,3335.0,3175.0,41,-4.91650470229321,-0.0507650470229321
57060,2022-04-27,2022-05-20,3115.0,3335.0,23,6.82435271281705,0.0666435271281705
57060,2022-06-16,2022-07-21,3265.0,3100.0,35,-5.185765123729386,-0.05345765123729385
57060,2022-09-27,2022-11-02,3035.0,3050.0,36,0.4930166107858586,0.0033301661078585865
57060,2022-12-21,2023-01-11,3085.0,3185.0,21,3.190063166677546,0.03030063166677546
57060,2023-03-15,2023-04-12,3280.0,3225.0,28,-1.691047214831651,-0.018510472148316512
57060,2023-05-12,2023-06-06,3110.0,3173.0,25,2.00547864099157,0.018454786409915703
57060,2023-10-04,2023-10-25,3651.0,3830.0,21,4.7863700519054735,0.04626370051905474
57060,2023-12-15,2024-01-05,4271.0,4403.0,21,3.043813491428735,0.028838134914287352
57060,2024-02-09,2024-03-07,4412.0,4599.0,27,4.151078716653069,0.039910787166530695
57060,2024-06-14,2024-06-20,4723.0,5029.0,6,6.27769662758477,0.0611769662758477
57060,2024-07-26,2024-08-19,4881.0,4703.0,24,-3.7149513942099532,-0.03874951394209953
57060,2024-09-12,2024-09-19,4415.0,4598.0,7,4.061359228506648,0.03901359228506648
57060,2024-11-05,2024-11-13,4681.0,4890.0,8,4.36805411688472,0.0420805411688472
57060,2024-11-15,2024-12-03,4677.0,4840.0,18,3.4257841984791217,0.03265784198479122
57060,2024-12-19,2025-01-09,4427.0,4823.0,21,8.567398733683081,0.0840739873368308
57060,2025-04-04,2025-04-28,3883.0,3900.0,24,0.43685023860705513,0.0027685023860705513
