code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
58030,2016-05-12,2016-06-07,520.0,548.0,26,5.244647537254252,0.05084647537254253
58030,2016-07-13,2016-08-18,489.0,541.0,36,10.10567893716094,0.0994567893716094
58030,2016-09-01,2016-09-02,567.0,563.0,1,-0.7079675588061688,-0.00867967558806169
58030,2016-09-30,2016-10-03,559.0,553.0,3,-1.0791471632764318,-0.01239147163276432
58030,2016-10-05,2016-10-31,572.0,603.0,26,5.277820534738751,0.05117820534738752
58030,2016-11-25,2016-11-28,630.0,619.0,3,-1.7614546700982319,-0.01921454670098232
58030,2016-12-09,2016-12-20,653.0,636.0,11,-2.6378565936308935,-0.027978565936308937
58030,2017-01-06,2017-01-18,659.0,660.0,12,0.1516300517964008,-8.369948203599208e-05
58030,2017-01-20,2017-02-23,680.0,850.0,34,22.314355131420978,0.22154355131420977
58030,2017-04-12,2017-04-13,792.0,760.0,1,-4.124295853404913,-0.04284295853404913
58030,2017-04-25,2017-06-15,785.0,964.0,51,20.540757682813716,0.20380757682813716
58030,2017-07-18,2017-07-28,986.0,981.0,10,-0.5083895037272285,-0.006683895037272285
58030,2017-09-12,2017-10-17,896.0,885.0,35,-1.2352767967000937,-0.013952767967000939
58030,2017-10-25,2017-11-14,940.0,938.0,20,-0.21299262578248535,-0.003729926257824853
58030,2017-11-22,2017-12-07,1046.0,1003.0,15,-4.197785666293265,-0.043577856662932644
58030,2017-12-26,2017-12-28,1026.0,1010.0,2,-1.5717415895409708,-0.017317415895409707
58030,2018-01-09,2018-01-30,1070.0,1107.0,21,3.399500525268499,0.032395005252684995
58030,2018-02-28,2018-05-28,781.0,762.0,89,-2.462859415303968,-0.02622859415303968
58030,2018-07-17,2018-08-09,684.0,683.0,23,-0.146305805176044,-0.00306305805176044
58030,2018-08-29,2018-09-05,661.0,603.0,7,-9.18366431245008,-0.09343664312450081
58030,2018-09-21,2018-10-01,620.0,540.0,10,-13.815033848081718,-0.13975033848081717
58030,2018-10-23,2018-10-26,487.0,464.0,3,-4.83795708563345,-0.0499795708563345
58030,2018-10-31,2018-11-26,478.0,454.0,26,-5.151353445010801,-0.05311353445010801
58030,2018-11-28,2018-12-11,484.0,451.0,13,-7.061756721395342,-0.07221756721395342
58030,2019-01-09,2019-02-25,444.0,492.0,47,10.265415406008337,0.10105415406008336
