code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
58020,2016-05-17,2016-06-15,1438.0,1449.0,29,-0.7620404039690442,-0.009220404039690442
58020,2016-12-09,2017-01-10,1682.5,1638.0,32,2.6804797105868152,0.025204797105868152
58020,2017-02-13,2017-03-23,1862.5,1841.5,38,1.1339214368594541,0.009739214368594542
58020,2017-09-26,2017-11-16,1815.5,1850.0,51,-1.8824727217980033,-0.020424727217980033
58020,2018-05-16,2018-05-29,1774.0,1710.5,13,3.6451158451865404,0.034851158451865406
58020,2018-08-02,2018-08-27,1825.5,1743.0,25,4.624615557567066,0.044646155575670664
58020,2019-07-03,2019-07-17,1427.0,1395.0,14,2.267992322137046,0.021079923221370457
58020,2019-09-12,2019-10-07,1389.0,1343.0,25,3.3678146231106236,0.03207814623110624
58020,2019-10-29,2020-01-09,1480.0,1644.0,72,-10.509020885796446,-0.10669020885796446
58020,2020-06-04,2020-06-26,1358.0,1243.0,22,8.848521660793036,0.08688521660793036
58020,2020-11-12,2020-12-01,1324.0,1220.0,19,8.18065987696513,0.08020659876965129
58020,2021-01-12,2021-02-01,1467.0,1388.5,20,5.499547139612744,0.05339547139612744
58020,2021-02-08,2021-03-25,1586.5,1652.0,45,-4.045634305767304,-0.042056343057673036
58020,2023-02-07,2023-03-15,1616.0,1619.0,36,-0.1854714596594499,-0.003454714596594499
58020,2023-08-03,2023-08-04,1785.5,1728.0,1,3.2733817670502243,0.03113381767050224
58020,2023-11-15,2023-12-11,1900.5,1796.5,26,5.627668187573,0.05467668187573
58020,2024-01-23,2024-05-14,1963.0,2383.0,112,-19.388628282228105,-0.19548628282228103
58020,2024-05-29,2024-06-21,2627.5,2527.5,23,3.8802151856479763,0.037202151856479765
58020,2024-11-07,2024-12-18,2685.0,2855.0,41,-6.139111514714557,-0.06299111514714557
58020,2025-05-26,2025-06-24,2836.0,2847.0,29,-0.38711996260194875,-0.0054711996260194875
58020,2025-07-24,2025-12-17,3552.0,6311.0,146,-57.478331747217894,-0.576383317472179
58020,2026-02-05,2026-03-24,7720.0,9964.0,47,-25.516423336324923,-0.2567642333632492
58020,2026-05-14,2026-05-21,12890.0,10825.0,7,17.459354306254244,0.17299354306254247
