code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
57140,2016-05-19,2016-05-26,705.0,668.0,7,-5.390962927562288,-0.05550962927562288
57140,2016-07-07,2016-08-03,530.0,525.0,27,-0.947874395454377,-0.01107874395454377
57140,2016-08-09,2016-09-14,630.0,698.0,36,10.249928337679416,0.10089928337679416
57140,2016-10-05,2016-10-14,743.0,718.0,9,-3.422647566953499,-0.035826475669534986
57140,2016-10-21,2016-10-26,770.0,762.0,5,-1.0443959161083263,-0.012043959161083263
57140,2016-10-27,2016-11-07,765.0,790.0,11,3.215711163453144,0.030557111634531443
57140,2016-11-15,2016-12-15,818.0,927.0,30,12.509122896310807,0.12349122896310806
57140,2017-01-23,2017-02-03,949.0,954.0,11,0.5254872838358596,0.003654872838358597
57140,2017-02-16,2017-02-21,986.0,946.0,5,-4.14137855507572,-0.043013785550757196
57140,2017-04-12,2017-05-17,779.0,786.0,35,0.8945746558458266,0.007345746558458267
57140,2017-05-29,2017-06-16,806.0,816.0,18,1.2330612457478725,0.010730612457478724
57140,2017-06-30,2017-07-25,839.0,863.0,25,2.8203984616221747,0.026603984616221744
57140,2017-08-01,2017-08-02,898.0,875.0,1,-2.594618194458516,-0.027546181944585163
57140,2017-08-29,2017-09-11,842.0,806.0,13,-4.369627173569847,-0.045296271735698466
57140,2017-09-14,2017-10-20,828.0,4505.0,36,169.39300156571787,1.6923300156571786
57140,2017-12-19,2018-01-19,4410.0,4570.0,31,3.563851544735867,0.034038515447358676
57140,2018-02-28,2018-03-06,4045.0,3850.0,6,-4.940840221076214,-0.05100840221076214
57140,2018-03-12,2018-05-14,3885.0,3805.0,63,-2.08069925059616,-0.0224069925059616
57140,2018-06-07,2018-06-20,3750.0,3425.0,13,-9.065436826813084,-0.09225436826813084
57140,2018-07-11,2018-08-10,3365.0,3330.0,30,-1.045565910433863,-0.012055659104338631
57140,2018-08-28,2018-09-05,3380.0,3235.0,8,-4.384678154206358,-0.04544678154206358
57140,2018-09-12,2018-10-11,3275.0,3350.0,29,2.2642476749759752,0.021042476749759752
57140,2018-11-05,2018-12-07,3430.0,3575.0,32,4.140491496812252,0.03980491496812252
57140,2019-01-10,2019-02-13,3355.0,3345.0,34,-0.29850768434533964,-0.004585076843453397
57140,2019-02-19,2019-03-07,3490.0,3490.0,16,0.0,-0.0016
57140,2019-03-18,2019-04-01,3675.0,3695.0,14,0.5427421735365016,0.0038274217353650155
57140,2019-04-05,2019-04-15,3850.0,3810.0,10,-1.0443959161083263,-0.012043959161083263
57140,2019-05-29,2019-07-09,3385.0,3455.0,41,2.04685508553948,0.018868550855394798
57140,2019-07-23,2019-08-02,3500.0,3380.0,10,-3.488725900044055,-0.036487259000440544
57140,2019-08-15,2019-08-28,3450.0,3405.0,13,-1.3129291441792736,-0.014729291441792736
57140,2019-09-06,2019-10-04,3485.0,3660.0,28,4.8995103200787735,0.04739510320078774
57140,2019-10-25,2019-10-31,3770.0,3720.0,6,-1.3351333174864226,-0.014951333174864226
57140,2019-11-08,2019-11-22,4065.0,3915.0,14,-3.759841355700755,-0.039198413557007546
57140,2019-12-09,2019-12-24,4125.0,4125.0,15,0.0,-0.0016
57140,2020-01-16,2020-01-24,4140.0,4110.0,8,-0.7272759329079809,-0.00887275932907981
57140,2020-02-14,2020-02-17,4005.0,3855.0,3,-3.817257350502971,-0.03977257350502971
57140,2020-03-26,2020-06-15,2890.0,3375.0,81,15.513882220015237,0.1535388222001524
57140,2020-07-15,2020-07-22,3415.0,3210.0,7,-6.190655588082892,-0.06350655588082892
57140,2020-08-06,2020-08-20,3425.0,3215.0,14,-6.3274114024605925,-0.06487411402460593
57140,2020-08-26,2020-09-18,3340.0,3270.0,23,-2.1180822079447026,-0.022780822079447025
57140,2020-10-15,2020-10-30,3115.0,3035.0,15,-2.601772772795491,-0.027617727727954913
57140,2020-11-05,2020-12-02,3175.0,3525.0,27,10.457280391957703,0.10297280391957703
57140,2020-12-07,2020-12-14,3735.0,3665.0,7,-1.8919483246165825,-0.020519483246165825
57140,2020-12-17,2020-12-21,3815.0,3730.0,4,-2.2532431080696114,-0.024132431080696116
57140,2020-12-22,2020-12-23,3770.0,3670.0,1,-2.688333939344053,-0.02848333939344053
57140,2021-01-08,2021-01-25,4000.0,4035.0,17,0.8711940602021536,0.0071119406020215365
57140,2021-02-08,2021-02-15,4225.0,3995.0,7,-5.597568159089919,-0.05757568159089919
57140,2021-02-26,2021-03-26,4285.0,4800.0,28,11.349536586410206,0.11189536586410206
57140,2021-05-10,2021-05-18,4980.0,4685.0,8,-6.1063975346176,-0.062663975346176
57140,2021-06-18,2021-06-22,4415.0,4325.0,4,-2.059569367208072,-0.022195693672080723
57140,2021-06-28,2021-07-12,4460.0,4320.0,14,-3.189336377595373,-0.03349336377595373
57140,2021-07-30,2021-08-24,4295.0,4460.0,25,3.7697210595753914,0.036097210595753916
57140,2021-08-31,2021-09-21,4790.0,4615.0,21,-3.721854346800843,-0.03881854346800843
57140,2021-10-15,2021-11-05,4600.0,4715.0,21,2.4692612590371414,0.023092612590371413
57140,2021-12-13,2022-01-24,4520.0,4875.0,42,7.560811060567077,0.07400811060567077
57140,2022-02-04,2022-02-16,5140.0,4900.0,12,-4.781787435049275,-0.04941787435049275
57140,2022-03-02,2022-03-16,5500.0,5160.0,14,-6.381151274495382,-0.06541151274495383
57140,2022-03-23,2022-03-31,5790.0,5710.0,8,-1.3913267916985002,-0.015513267916985003
57140,2022-04-18,2022-04-26,5920.0,5480.0,8,-7.723134793599017,-0.07883134793599017
57140,2022-05-31,2022-06-21,4675.0,4530.0,21,-3.150722324570766,-0.033107223245707654
57140,2022-06-22,2022-09-02,4595.0,5040.0,72,9.243732627562686,0.09083732627562685
57140,2022-09-12,2022-09-21,5530.0,5380.0,9,-2.7499441360550336,-0.029099441360550336
57140,2022-11-09,2022-11-15,4925.0,4250.0,6,-14.740529168772671,-0.1490052916877267
57140,2022-11-28,2022-12-20,4515.0,4275.0,22,-5.462108448022522,-0.05622108448022522
57140,2023-01-04,2023-01-05,4080.0,3980.0,1,-2.481516911972402,-0.02641516911972402
57140,2023-01-11,2023-02-09,4200.0,4420.0,29,5.105517080028417,0.04945517080028417
57140,2023-02-10,2023-02-17,4500.0,4460.0,7,-0.8928630744301318,-0.010528630744301319
57140,2023-02-21,2023-02-24,4515.0,4435.0,3,-1.7877571107405898,-0.0194775711074059
57140,2023-03-06,2023-03-09,4570.0,4550.0,3,-0.43859719432543287,-0.0059859719432543285
57140,2023-03-10,2023-03-14,4550.0,4400.0,4,-3.3522692038643562,-0.03512269203864356
