code,entry_date,exit_date,entry,exit,hold_days,ret_pct,pnl
57130,2016-05-12,2016-05-18,1127.0,1185.0,6,5.018353952945523,0.04858353952945523
57130,2017-04-20,2017-06-21,1459.5,1405.0,62,-3.8056608526323346,-0.03965660852632334
57130,2018-05-31,2018-06-07,4143.0,4671.0,7,11.995301842470624,0.11835301842470625
57130,2018-07-04,2018-08-02,4026.0,4003.0,29,-0.5729247207163123,-0.007329247207163122
57130,2018-08-17,2018-09-18,3680.0,3665.0,32,-0.40844168422247357,-0.0056844168422247356
57130,2018-11-19,2018-12-04,3205.0,3368.0,15,4.960700600744699,0.048007006007447
57130,2018-12-25,2019-01-21,2815.0,3222.0,27,13.504002316312896,0.13344002316312897
57130,2019-05-10,2019-06-20,2933.0,3081.0,41,4.922842961921686,0.04762842961921686
57130,2019-08-09,2019-08-15,2991.5,3001.0,6,0.3170632610280566,0.001570632610280566
57130,2020-02-04,2020-04-09,3084.0,2436.0,65,-23.58701058534325,-0.2374701058534325
57130,2022-05-12,2022-06-06,4973.0,5402.0,25,8.27459756378224,0.0811459756378224
57130,2022-06-20,2022-08-02,4796.0,4170.0,43,-13.98662013545578,-0.14146620135455779
57130,2023-05-12,2023-06-07,4467.0,4600.0,26,2.933926112506775,0.02773926112506775
57130,2023-08-17,2023-09-04,4297.0,4617.0,18,7.182803873199371,0.07022803873199371
57130,2023-10-05,2023-11-02,4108.0,4320.0,28,5.031911018970718,0.048719110189707183
57130,2024-07-26,2024-09-24,4485.0,3949.0,60,-12.727611320624712,-0.12887611320624712
57130,2024-11-14,2025-01-22,3811.0,3581.0,69,-6.224953087542754,-0.06384953087542754
57130,2025-03-04,2025-03-19,3228.0,3511.0,15,8.403814677859279,0.08243814677859278
57130,2025-04-07,2025-04-21,2480.0,3021.0,14,19.732934222764424,0.19572934222764424
