trade_date,bps
2018-07-26,-24.031560691924867
2018-07-27,0.0
2018-07-30,-15.446304433245603
2018-07-31,30.417437515138584
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,2.6006225381060264
2018-08-16,-33.28121399383994
2018-08-17,0.0
2018-08-20,17.06953502481741
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-03,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,49.67897185290153
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-18,-11.237210109335182
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,7.613832252570766
2018-09-25,-41.32098472009645
2018-09-26,-21.79300981190535
2018-09-27,0.0
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,22.126434991297774
2018-10-04,0.0
2018-10-05,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-15,-1.4583415410966427
2018-10-16,0.0
2018-10-17,15.05004445285238
2018-10-18,0.0
2018-10-19,0.0
2018-10-22,32.446333072528816
2018-10-23,0.0
2018-10-24,56.89062360384474
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,-0.8270509808658841
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.7716683852266013
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-19,9.060861712015283
2018-11-20,-15.403382722904272
2018-11-21,12.238036251511438
2018-11-22,9.352178699403396
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,5.41692897443926
2018-12-04,0.0
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,-15.96971457368877
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-17,9.013228575274804
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-25,-8.178461067964575
2018-12-26,0.0
2018-12-27,5.396360310620601
2018-12-28,0.0
2019-01-04,0.0
