date,①上流(材料),②製造装置,③デバイス部品,④AI/DC下流
2018-04-23,-0.002334438022816382,-0.019727511972966683,-0.012938976154767889,0.0008289142080701861
2018-04-24,0.021068449652185572,-0.004700060920550919,0.011576189707019546,0.0010768966085272502
2018-04-25,-0.012635568562564842,-0.019742800236812824,-0.005917763443824109,0.005065849335547601
2018-04-26,0.01250838877608712,0.030447329343836704,0.013083637133387139,-0.00088627204719266
2018-04-27,0.009869022390095739,0.007553476619940047,0.022531498219501445,0.01469360344467685
2018-05-01,-0.003150950177505385,0.005564630993680403,-0.0073859953008980515,-0.00024236556160989187
2018-05-02,0.0013214852446126746,0.01824803841812367,0.007079093141772841,0.00450052671330739
2018-05-07,-0.01877355007645859,0.019038241426102886,-0.013363059355116858,0.008842023917120412
2018-05-08,0.005210928982048363,-0.002077362531058974,0.008401956354850082,0.008272627453187464
2018-05-09,0.006444422415329137,-0.00015093002636651365,-0.0007323953683135321,-0.0015111325979774992
2018-05-10,0.018698423676125564,0.0008207208715001468,0.01875276696847501,-0.003398161000783134
2018-05-11,0.015899102172799995,0.022867572799101732,0.0210633419190144,0.016079932762963267
2018-05-14,-0.0004775014724278104,-0.003972069678460977,-0.005852073690589754,-0.0010715571714082495
2018-05-15,0.006804213094091238,0.00031347419054245096,-0.0012497238031914382,-0.003294078755472496
2018-05-16,0.02039058746828251,-0.010241080628940219,-0.005566251161416824,-0.00644780630654887
2018-05-17,0.0062911046877531795,0.009597951716284081,0.0035617271167814658,-0.0017101643262509847
2018-05-18,0.0029988801319761615,-0.012347264269832486,0.003228366991676457,-0.0011011406468939555
2018-05-21,-0.004403220506464411,-0.02399059506866294,0.006530275842414501,0.006713427238755759
2018-05-22,-0.005482995471483398,-0.004874915390890966,0.005465873185613579,-0.0006670418601843475
2018-05-23,-0.011564470593749515,-0.0017964484170148176,-0.0004121656881600266,-0.006341423859754891
2018-05-24,-0.011556848988867663,-0.004664224208922402,-0.020514437546547692,-0.016129064819944083
2018-05-25,-0.0015221319542706169,0.007029262586661977,0.00744511984155245,-0.009323578204585348
2018-05-28,0.002981655751290918,0.00401952485918991,0.005206604219283406,-0.00017002411984151644
2018-05-29,-0.016194702544960915,-0.0028800148940854586,-0.011228840607010859,-0.010436724170168943
2018-05-30,-0.02224244899382305,-0.02178336426792729,-0.011526069663900573,-0.0007249786859400142
2018-05-31,0.0043067639395844015,0.010314827364852425,0.0013703112013457198,0.0025886426194194068
2018-06-01,0.007476144614647684,0.0020976202601507565,0.008727989090345157,-0.0008818722723743788
2018-06-04,0.012576189399061688,0.011565387889661022,0.03182846944019686,0.008816974708979963
2018-06-05,0.005564657312848109,0.014481959681734935,0.007408529182684043,0.004314889915973036
2018-06-06,0.0024927600008797235,-0.016624376896285847,0.003047576412413866,0.011180105405898588
2018-06-07,0.015385802750379984,0.008279983275985281,0.007986618751798158,0.0023744702619917513
2018-06-08,-0.018653137334109476,-0.020186697438921514,0.00010546087628238165,-0.0010737873097614037
2018-06-11,-0.0020407516693962957,-0.012666238342139063,-0.0010385622228911596,0.014683536834898592
2018-06-12,-0.010265244617124553,-0.02566948793572199,-0.0059559597792488315,0.0026949648587891173
2018-06-13,-0.007402846659954054,-0.0005914377247630276,-0.011699968087385803,0.009114135708110205
2018-06-14,-0.01366882631127972,0.005535187715546008,-0.0034290612105299266,-0.0041012855947195614
2018-06-15,-0.00680367542330404,-0.04629363300025843,0.019832357996727067,-0.0015416729128304718
2018-06-18,-0.025612805983184994,-0.019510373693313238,-0.004720702934196286,-0.0008538663896035525
2018-06-19,-0.017798105459898905,-0.009213244128087411,-0.0183624948977535,-0.02059988366436752
2018-06-20,0.01756562252410304,0.023688974848600053,0.004735224399047944,0.014566517646165511
2018-06-21,0.009448226866286158,0.004742410781024359,0.008878343291926605,0.012937394390769824
2018-06-22,-0.016149578144680432,-0.0009807230605055894,-0.006418872023916,-0.0099512346459886
2018-06-25,-0.01751526672556078,-0.02457326692973541,-0.012119448105229446,-0.01476037186633608
2018-06-26,0.015646611407563682,0.005314263406559078,-0.0006000327118720561,-0.007815727323129074
2018-06-27,0.004547798350367255,-0.0009395903720403886,-0.00627167021783861,0.002424613028610384
2018-06-28,0.0036467922233057726,-0.0056560080169570925,0.012664328987233797,-0.009928116583935137
2018-06-29,-0.0014710287309361858,0.0045426166918945965,0.003944562306832,0.00018666335657141486
2018-07-02,-0.0073323900075705495,-0.011753851795067355,-0.003915100615518296,-0.015219478359133731
2018-07-03,0.004324403187716902,-0.001801678493704939,0.008730248101894622,0.002986268556346844
2018-07-04,-0.022697511581358937,-0.04793633305576195,-0.031037448139083046,0.0076217016332736365
2018-07-05,-0.006859563178761047,-0.001456292658342212,-0.01899345155579435,-0.011457955726384278
2018-07-06,0.020304220286930852,0.027797602090402773,0.037166535692324976,0.008751779976882729
2018-07-09,0.016567862720157922,0.022884214913943768,0.022424746643633496,0.019949464291445174
2018-07-10,0.00861381709379827,0.015949813173071425,0.018342319937299068,0.0023928408181704275
2018-07-11,-0.018732162999368418,-0.006794020776586113,-0.023638296889538134,-0.0011341492566554479
2018-07-12,-0.006211733461158303,0.0008013644111053986,-0.007692658595673541,0.021948377599902535
2018-07-13,0.014171192669421767,0.029758098791063448,0.015922009015667225,0.008146962751131637
2018-07-17,0.007423239475828458,-0.008750794278893054,-0.0018205741368766404,0.0005642242432418731
2018-07-18,0.00944048114484941,0.0032496312883552037,0.0016006592709873813,0.011615455829987076
2018-07-19,-0.0026709067897318084,0.03312483908539782,0.01836916675138689,-0.0066103014926987
2018-07-20,-0.01933769183934292,-0.027239241772871042,-0.009893625479262046,0.005742486131034535
2018-07-23,-0.012432019807601086,-0.012451037194951525,-0.018876329211497754,-0.012845690008090577
2018-07-24,0.01661365047383362,0.013572787767767436,-0.001062706911893563,-0.0006139062849440935
2018-07-25,0.017057662084327796,-0.00030366749142071714,0.011030241784643558,8.391106947305826e-05
2018-07-26,0.015156149536993457,0.03144221164908628,-0.006732686795568288,-0.0017859610461506414
2018-07-27,0.014836490288296533,0.005658243733583396,0.006215800933147131,0.0037632639719318572
2018-07-30,-0.0032767927736405966,-0.01100890456279563,-0.01060027840785085,-0.02212743341893028
2018-07-31,0.001900672395453551,0.001109333803099466,0.01316759481279044,0.01000630356099183
2018-08-01,0.005815935162142294,0.013553272461212629,-0.004758894043372486,0.010292436924125126
2018-08-02,-0.015933409824489625,0.006038638493224835,-0.01755922213836634,-0.02000721210725906
2018-08-03,-0.0257292706333056,0.0048585023409909445,-0.002912487691267285,-0.005284992414138073
2018-08-06,-0.011308622114947486,-0.020656068582364212,-0.00769644253936641,0.0009544878876176222
2018-08-07,0.009630250561989129,-0.0023895422046509296,0.004645970295963297,0.020207584504652654
2018-08-08,0.012232399938968713,0.009525739755098905,0.0022283958178540564,0.018143475419775373
2018-08-09,-0.017501482886355058,0.0339146742203435,-0.0003479694849738868,-0.00115286160617864
2018-08-10,-0.024077519020522575,-0.03628041051637565,-0.03001919900135419,-0.019422819713770134
2018-08-13,-0.04383042795418074,-0.041006796408848106,-0.0374382694601328,-0.019905334397909202
2018-08-14,0.00499762258506653,0.022717419245158077,0.029857955510846912,0.02708126137332012
2018-08-15,-0.023675198669978498,-0.0026558677314641177,-0.010707982619153733,-0.009102682036538301
2018-08-16,-0.00886361519708806,-0.00790067565725322,-0.005434289255847657,-0.016948871090274736
2018-08-17,0.00218937589897486,-0.0016426405397656774,0.006279788683286647,0.0018288362515304912
2018-08-20,-0.01693006536707728,-0.01738438259455946,0.005503761107351002,-0.0059307022146133925
2018-08-21,0.005157566214408799,0.025120146975503688,0.0017618788964826938,-0.021173829687987644
2018-08-22,0.011455986778903055,0.029148916308796846,0.009754353776809398,-0.0028028332135642264
2018-08-23,-0.007905385578537344,0.010842954519817039,0.002977980896543242,0.011834367466799972
2018-08-24,0.003809489975323377,0.0059969234638586055,0.009475009828893021,0.016598905863368207
2018-08-27,0.020252157525138148,0.019883428040130158,0.030074315881474512,-0.0009364536478695118
2018-08-28,0.0027353257687255383,-0.006377864029522423,-0.0003803104026697701,0.0017966952241037226
2018-08-29,0.007004528470029303,0.01416125423414727,0.0076180687851326034,-0.0016889979065585203
2018-08-30,-0.002431493923371303,0.014700848928401733,0.007231838475545427,0.004566785828440473
2018-08-31,-0.009707782735689563,0.0003345703125726962,0.0026578898235337877,0.002674257963406701
2018-09-03,-0.024707868399878097,-0.014001507016127734,-0.025576953569221295,-0.003727431533860709
2018-09-04,-0.002734617451637278,0.007630543580877253,0.01273996612830044,0.001684339010634417
2018-09-05,-0.009095186827430768,-0.009038170616326058,-0.0030023436261066737,-0.022468122629633103
2018-09-06,-0.025317892909271,-0.01962640986592526,-0.02164777451409039,-0.012625606138796819
2018-09-07,-0.024756029638727667,-0.05246160887213419,-0.03071655033162386,0.0069155300053035385
2018-09-10,-0.002775755609392583,-0.006413460218853029,-0.011211046458059658,0.00819383026166709
2018-09-11,0.005304054592157742,0.024274094031851712,0.0142042311370987,0.011882875159544004
2018-09-12,-0.04214890562662252,-0.029866009193541737,-0.05179577026874797,0.008536997142306463
2018-09-13,-0.01239157235090807,-0.025476043007916144,-0.019184742440885527,0.021026006042813072
2018-09-14,0.029689854578305336,0.029299229143355865,0.02141215219304331,-0.0013916196319253005
2018-09-18,0.013468298118144317,0.005235049808423542,0.00534893013903801,0.010092569210759877
2018-09-19,0.026888821387528072,0.007500520098102981,0.024907177816264482,0.008917430152859507
2018-09-20,-0.014494675227421455,-0.018202235360872704,-0.0074509927030910195,-0.0030983849238323258
2018-09-21,0.006640147879456132,-0.003013941162495204,0.020903776148533205,0.017017080754321234
2018-09-25,0.011666426108953076,0.025022494338670875,0.0005854872525443255,0.003708199497624437
2018-09-26,0.00891406123092564,-0.0037650227612640585,0.0175674614358571,0.0012480665434916605
2018-09-27,-0.02443632995663425,-0.035690840972157745,-0.029237367986359362,-0.012031054069670616
2018-09-28,0.012799781399366106,0.017515065230793603,-0.008558638308068712,0.016704845602850543
2018-10-01,0.01437641179450072,0.019231038238352205,0.01212270844858927,0.004262626852919504
2018-10-02,0.0016028976021862373,-0.010828541129925318,-0.009237978546424696,-0.009629294363592028
2018-10-03,-0.01067691886450478,-0.008699890335342492,0.0030299335505825863,-0.016580107659296822
2018-10-04,0.005034376015476155,-0.011598076707010074,-0.004200447881407965,-0.0021158080578368155
2018-10-05,-0.020091173716699023,-0.04040123423355285,-0.027725431123626555,-0.002940057647691119
2018-10-09,-0.05135814954651696,-0.051428638176202135,-0.027638339540605083,-0.017301537095963382
2018-10-10,0.005503837821651064,0.018738854995598242,-0.0016612698989861175,-0.01133928234976217
2018-10-11,-0.0392541989106891,-0.045879742097095666,-0.049821791199351484,-0.03484026411382604
2018-10-12,0.03287534783339846,0.04029201201984128,0.02016444878518464,0.013263936981200597
2018-10-15,-0.015382143764614137,-0.005773625162614454,-0.017881459355143493,-0.029852581248468485
2018-10-16,-0.005457042674594431,0.005015721042756216,0.009287841428377575,0.02518694409925004
2018-10-17,0.030856046356831368,0.044206823777655224,0.02077513534196034,0.019479928106751865
2018-10-18,-0.03004907171667487,-0.019808576453780397,-0.012683659779871848,-0.0018634939287555385
2018-10-19,-0.007897113892843338,-0.0033882509312309628,-0.018540234330178908,-0.009632651995639202
2018-10-22,0.01604888582264391,0.01163533789346477,0.0017331124161629407,-0.004372093540722627
2018-10-23,-0.03490536712972908,-0.040325016978685874,-0.033100518984286634,-0.0255021497947735
2018-10-24,-0.038039019414045944,-0.01665972860337006,-0.013564684837358777,0.005096256547224176
2018-10-25,-0.03215617804187029,-0.07312703504124754,-0.05110434711839873,-0.0316761304345034
2018-10-26,-0.0042205997456201405,-0.009412414656185808,-0.009979120595782941,-0.006669069193525973
2018-10-29,0.024510024918442064,-0.009546884425546603,-0.008416728979026344,-0.052574145461774996
2018-10-30,0.04069516423910241,0.087824741885219,0.05469615015399465,-0.005422456565503331
2018-10-31,0.035694724394280675,0.05206848165451394,0.05923727180857852,0.02983815839748033
2018-11-01,0.0044816605006259,0.00023265787887674638,0.049798257421363304,-0.10306552008571479
2018-11-02,0.06942141111449196,0.07200263790981337,0.03256700412534921,0.038780507575824186
2018-11-05,0.004383053452559071,-0.014281589699884384,-0.028541835002872173,0.00048597104311845496
2018-11-06,-0.008083672909309753,0.0022499026155221313,0.0019675297379577296,-0.0032532261436301335
2018-11-07,0.02175736802704692,0.002106001783446748,-0.006669506789062996,0.016543333744165722
2018-11-08,0.013196528233794302,0.02083313855409097,0.0066652635301135185,0.02332413378920406
2018-11-09,-0.011846531472427868,-0.041668150687698996,-0.015692078965715228,-0.012217414854506503
2018-11-12,-0.005238404984204387,-0.008458435869538955,-0.024195975156436966,0.007442007546940382
2018-11-13,-0.03313827171962877,-0.024088673319055787,-0.049633919330042686,-0.0008021691610007042
2018-11-14,0.025815047317777284,0.006031265747123676,0.015581720411670209,0.01292440336459616
2018-11-15,0.025798572753465532,0.007255897745564621,-0.0026255087225937057,0.0028466909364610604
2018-11-16,-0.04003803856210672,-0.060240444925607456,-0.03336107894310303,-0.00891890883378968
2018-11-19,0.030755604833389183,0.04020063555247022,0.014070626101994855,0.01657990945821744
2018-11-20,-0.009931243121253652,-0.02408993747702809,-0.029315574328968096,-0.012981324548956397
2018-11-21,0.010558979678970543,0.04169104272275742,0.012819519243728705,0.0007331291953764363
2018-11-22,-0.006200697708424685,0.00018171614081918808,-0.0027698662697184908,0.009152227405349045
2018-11-26,0.011765651053447929,-0.0024168402625618646,0.0009451149008647519,0.002900645209301944
2018-11-27,0.006039949481189133,0.015696129739101616,0.01248059835735571,0.015751150873069608
2018-11-28,0.013007660505023638,0.01861953946511935,0.017982674871844528,0.021365574340364624
2018-11-29,0.0009089057356718722,0.008913618301628234,0.0060531524421394865,-0.010285444855782006
2018-11-30,0.01107357808717424,0.002862757926007431,-0.008561187730483732,0.00914510139804875
2018-12-03,0.012586712328590044,0.028831215180542435,0.04747665228378297,0.0029020192093336394
2018-12-04,-0.026277311674202303,-0.027074718085953825,-0.02066512248020518,-0.01793688392709289
2018-12-05,-0.018750620441250282,-0.026931745202015384,-0.012237336393388398,0.0023153280498121598
2018-12-06,-0.03484904315405829,-0.05432828521249175,-0.05255916582100732,-0.023067638065130874
2018-12-07,0.001866553328690762,-0.01285765254181595,-0.0027444938954919616,-0.001410888486239159
2018-12-10,-0.03342180499405445,-0.041571786416996215,-0.032243177431391025,-0.01769422861462236
2018-12-11,-0.015982888444540988,-0.0061625587384747105,-0.021340608751590252,0.010129525099908332
2018-12-12,0.014199634760598934,0.019394853408863544,0.035029694327993924,0.009841335840060167
2018-12-13,0.02559955723200713,0.00835356426000694,0.008757084136020565,-0.0030482612260412656
2018-12-14,-0.02248613350245468,-0.03986952657491433,-0.02363414803148025,-0.01858051265342109
2018-12-17,-0.0040769082849600735,0.0018528539196077387,0.004560063348754406,-0.0026219615460470747
2018-12-18,-0.0076081475641163465,-0.009618569024833934,-0.016902480524984508,-0.024278113183456407
2018-12-19,-0.011744938192162574,-0.009688421248802898,0.0034356081563835074,-0.010729736603083462
2018-12-20,-0.03065196315950408,-0.05100127911716698,-0.051727025663300875,-0.01995815918171966
2018-12-21,-0.023313366975128563,0.0034996838964106436,0.0033858985124848974,-0.017107063934710863
2018-12-25,-0.058479419705981805,-0.060015737633220795,-0.0507658569272297,-0.05798042638879648
2018-12-26,-0.00362877260602279,0.0219514645486924,0.01064435566436528,0.020278970243250094
2018-12-27,0.05568936806282582,0.042356446766086187,0.05475334514338841,0.03970611472270824
2018-12-28,0.005323887229776475,0.014691885704245677,0.010743949983235867,-0.002228917099450478
2019-01-04,-0.051816729751031104,-0.04747311131651813,-0.05620473969578623,0.006094868963406897
2019-01-07,0.052539811114426904,0.0460670646782641,0.0412575499080214,0.01815239612135089
2019-01-08,0.005715727992156638,0.01940934026376792,0.008327563453443876,0.020815886685827945
2019-01-09,0.00722577056473489,0.004291231816793695,0.005398280444927006,-0.0025600136288195683
2019-01-10,-0.009973128683707422,0.011307102907755634,-0.003728233218057575,-0.004459250878942322
2019-01-11,0.004659751035710175,0.01632858823416805,0.021798440046214028,0.0027133151477466643
2019-01-15,0.025314689060548512,0.022395621824631062,0.027246886681166194,0.005148013478531377
2019-01-16,-0.0140369312990751,-0.015814155542474118,-0.02635971563910524,0.004982792490078758
2019-01-17,-0.003031346503754001,-0.021962706761824075,-0.0002766419784820284,0.002585522758646852
2019-01-18,-0.0060893278698396225,0.05792704811247884,0.00667642033973781,0.0002442393562841705
2019-01-21,0.021227574002785465,0.005100906281064216,0.025949893808719836,-0.00044346401709622897
2019-01-22,-0.013328491641565438,-0.014905618918338276,-0.012861971721977228,-0.004524508765336032
2019-01-23,-0.004199908172216854,-0.010380296969006608,-0.002349547635861571,0.005614434022364967
2019-01-24,0.026675751148337423,0.0627152622522234,0.028840733535136654,0.010547303760245241
2019-01-25,0.05087113714624114,0.0488509214516471,0.046488063829348336,0.007961629969868267
2019-01-28,-0.004166044095110649,0.0020280238088018487,-0.006652335900559758,-0.008493936517619382
2019-01-29,-0.01600425035060865,-0.024376105793781938,-0.023253355236440298,0.008155458291466421
2019-01-30,0.0050292634991853935,0.00693193763466346,0.0059618622786757666,-0.017256090380031664
2019-01-31,0.014510110702326995,0.03880891362548278,0.03154331713099765,0.013721719146957235
2019-02-01,-0.0013007526336304975,-0.011835087988458226,0.015699407368614325,0.001846810594941517
2019-02-04,0.014543027302668099,0.020794875182751305,-0.009069930985439668,0.0023272257599932676
2019-02-05,-0.025729038554371392,0.030813964043086256,0.014922953814455187,-0.004668079685933723
2019-02-06,0.01535000638813494,0.016974346487351327,0.008387485940894756,-0.007781603709907392
2019-02-07,0.0004779206245173473,0.010645192778149404,0.007323575594524368,0.02823377309166313
2019-02-08,-0.03648269127540327,-0.0350980403655608,-0.03996681650687295,-0.010396287588393416
2019-02-12,0.04316869752666824,0.0353285200654794,0.07249607668949483,0.01678201296247859
2019-02-13,0.026372059670270676,0.02832743705986457,0.018815107157435708,0.016629938064725947
2019-02-14,0.006394526213559293,0.0011604118532476115,-0.018572676727116842,-0.003348427937376508
2019-02-15,-0.007878774521318133,-0.017823253849109127,-0.007145587777693719,-0.01273674659884152
2019-02-18,0.018730092248200714,0.011229571347011663,0.009058001270937189,0.016811620617296796
2019-02-19,-0.0034131451946071145,-0.008251475748433629,-0.006529035832076225,0.007907188364353845
2019-02-20,0.002918815820550952,-0.012580464767476846,-0.007285781329220931,0.01434532593181168
2019-02-21,-0.004207848611471221,-0.006363439173448504,0.0006893527168285063,-0.005382158534552728
2019-02-22,-0.010821625701883275,-0.013917393238337628,-0.0054926728055110004,0.011274013338551336
2019-02-25,0.00011193046228100134,0.009129632333419735,0.00939471817646793,0.014920752651052416
2019-02-26,-0.006796277745950402,-0.006423633168239545,-0.01683383530012692,0.011689740618527567
2019-02-27,-0.00621418530933443,-0.00419366749496447,-0.0038748515540671714,0.0006966839259186619
2019-02-28,-0.01864475868115542,-0.022332881438289792,-0.01583842662879309,-0.015057565627570258
2019-03-01,0.012756239740895736,0.03516520480511609,0.02098802444780663,-0.00022736005494530253
2019-03-04,0.02541167079178619,0.04564081524207786,0.033757830961210725,0.0031737927059490856
2019-03-05,-0.01995349202565136,-0.02933160121334763,-0.010705248677705592,-0.007784270644691849
2019-03-06,-0.005520512239818559,-0.0025214318524574286,-0.0014184085135113156,-0.0030162894837358232
2019-03-07,-0.034830357586561334,-0.031162588197634095,-0.04155517264556239,-0.007274516749078841
2019-03-08,-0.027850766782513636,-0.04167378425208543,-0.0133660293966805,-0.01466221994799397
2019-03-11,0.004089485111836766,0.0051826687353402345,-0.011303181574231002,0.007780030553610429
2019-03-12,0.02522313279641697,0.024794419811495716,0.017650255971701955,0.017527468143741797
2019-03-13,-0.0062441949157286125,-0.017157938678987433,-0.03256581813158439,-0.009718047779400173
2019-03-14,-0.019714374761342524,-0.01648051125723679,-0.014055657008761702,0.0047006939113939826
2019-03-15,0.005653866490952009,0.015949475428924553,-0.0027948578747394983,-0.0011136274029612814
2019-03-18,0.018105293454004467,0.01869360686724897,0.007842850094935017,0.008567900618515733
2019-03-19,0.0023515917065281278,0.00027313390108624214,0.002930558992553678,-0.005097181689699437
2019-03-20,0.008063631710839514,0.01493604111321406,0.019256947625586517,-0.010357578308555816
2019-03-22,0.0063160514066742945,0.05869946745055776,-0.00014391431409435106,0.003909821242590627
2019-03-25,-0.029816299619042197,-0.024072299512697237,-0.03293157812827454,-0.02246998557622921
2019-03-26,0.024900920892971412,0.004326899799758505,0.02208982842791758,0.004665495992375779
2019-03-27,0.006258330494822439,-0.0068719525222487865,0.011979627291785144,-0.013070766558107638
2019-03-28,-0.02009005987962817,0.0008035215862956524,-0.023998199524967578,-0.019702841825576668
2019-03-29,-0.005701710977777469,0.009884995176324879,0.0051424922893926524,0.0028999112296179907
2019-04-01,0.032550692469198894,0.03175603313683134,0.04018998062095611,0.007410034560941336
2019-04-02,0.026575961163212036,0.03811416230900089,0.016003757664708206,-0.012386364580605158
