sym,time,th,N,mean,wr,pf,sharpe,t
8267.T,9:30,50,87,-0.6629431170415524,42.5287356321839,0.9890448028362185,-0.06730131544772254,-0.03954421045590887
8267.T,9:30,80,52,-12.55158174945311,42.30769230769231,0.8122649636475253,-1.2436512648564177,-0.5649369973515741
8267.T,10:00,20,181,13.30283634842152,52.48618784530387,1.3339565572828378,1.7333889681830599,1.4690448171094552
8267.T,10:00,30,154,16.1251141116057,53.246753246753244,1.3940520367702243,2.007077748627436,1.5690048505588423
8267.T,10:00,50,92,23.68473169654917,54.347826086956516,1.549430249258669,2.673188467248417,1.6151885308055682
8267.T,10:00,80,52,44.20439085447427,55.769230769230774,2.0469080508615467,4.364552087221006,1.9826273012506044
8267.T,10:00,120,18,35.87866142961076,61.111111111111114,1.7069549811092712,3.6023374170776474,0.9627651718757669
8267.T,11:00,20,187,-2.5745662815721952,49.73262032085562,0.9354542688504417,-0.3910495011774924,-0.3368621910625946
8267.T,11:00,30,158,-3.4856401517323734,49.36708860759494,0.9136182718276779,-0.5222891411402997,-0.41356070751935575
8267.T,11:00,50,114,1.3994125024033024,50.877192982456144,1.0349378234090585,0.19778924308849163,0.13303160284656051
8267.T,11:00,80,56,3.7922012133628735,50.0,1.0818391153033318,0.44475549551606935,0.20965975123293054
8267.T,11:00,120,22,22.887622905817867,54.54545454545454,1.5822621147883693,2.7590618534007803,0.8152156469001512
8267.T,11:30,20,193,-6.277403873957775,49.22279792746114,0.8453789434042485,-0.9843700772263774,-0.8614633145077664
8267.T,11:30,30,162,-5.074275125575925,49.382716049382715,0.8753773201150497,-0.7725409168611518,-0.6194107346054232
8267.T,11:30,50,103,4.5095706424357935,54.36893203883495,1.116089818518147,0.6213297916088184,0.3972286091810804
8267.T,11:30,80,55,-5.575157650010284,49.09090909090909,0.8935423570363428,-0.6310426850578851,-0.29480837110725844
8267.T,11:30,120,22,27.778153746317074,63.63636363636363,1.6716727923256942,3.1110148099989883,0.9192066309507547
8267.T,13:30,20,208,2.698056310740902,54.32692307692307,1.1094138508871234,0.6140756214393683,0.5578960075480816
8267.T,13:30,30,181,3.3223234754332087,55.80110497237569,1.133883268279029,0.7365722034781881,0.6242439509008397
8267.T,13:30,50,130,6.11970834207776,57.692307692307686,1.242336346373728,1.275269254152047,0.9159532227436257
8267.T,13:30,80,64,8.112575946206585,54.6875,1.249706717794012,1.3828585600644794,0.6968952092014263
8267.T,13:30,120,19,-41.081855325271455,31.57894736842105,0.3669151524802023,-6.327640546891023,-1.7374740638951829
8267.T,14:00,20,200,3.260438345709669,55.50000000000001,1.1644983693720332,0.9295699273524112,0.8281267107621583
8267.T,14:00,30,171,3.684487240936056,54.97076023391813,1.1880770865931716,1.051422725890194,0.8661141714134327
8267.T,14:00,50,124,4.878826225864726,58.06451612903226,1.254017092190616,1.3697302594956526,0.9608279374326566
8267.T,14:00,80,65,11.519708331424551,60.0,1.5844210178586013,2.8409886440819756,1.4428656876397634
8267.T,14:00,120,26,16.039900705763376,65.38461538461539,1.817902932238182,3.88376925768518,1.247497900275697
9020.T,9:30,20,159,-8.972440839316915,39.62264150943396,0.7888423647451424,-1.3863906094759717,-1.1012448738775202
9020.T,9:30,30,118,-14.819073067932186,37.28813559322034,0.6907536782840752,-2.2947237516822314,-1.5702584679962113
9020.T,9:30,50,54,-6.213403827537383,42.592592592592595,0.8644508947038723,-0.921683037593318,-0.42665634091165694
9020.T,10:00,20,161,-6.88177185851305,43.47826086956522,0.820983991187248,-1.236078117122012,-0.9880037332284627
9020.T,10:00,30,127,-5.2570204784770445,44.881889763779526,0.8679841889705645,-0.8913478477829216,-0.6327742682529816
9020.T,10:00,50,72,3.472782056547304,47.22222222222222,1.0880567779823127,0.535732628504164,0.2863611352540607
9020.T,10:00,80,17,9.958629321852534,47.05882352941176,1.1620113647304522,1.035810724135933,0.2690324046393153
9020.T,11:00,20,153,-5.875604195807449,41.830065359477125,0.8151474056956197,-1.265675399836016,-0.9862063262419676
9020.T,11:00,30,105,-3.541344835010145,42.857142857142854,0.8932677612588646,-0.7006811301918423,-0.4522877247057993
9020.T,11:00,50,60,4.24888657756251,43.333333333333336,1.137246437666008,0.7566093607707176,0.3691875651848432
9020.T,11:00,80,23,21.482885040770288,47.82608695652174,1.7763646358807037,3.149810550426495,0.9515860811145849
9020.T,11:30,20,156,-5.895928217524046,42.94871794871795,0.7930861415427858,-1.3995581065657972,-1.1011664295624697
9020.T,11:30,30,123,-7.331877087956179,43.08943089430895,0.7416794836165495,-1.7364842402161174,-1.213174104105566
9020.T,11:30,50,56,2.059962180622999,44.642857142857146,1.075761088833251,0.4117231061467769,0.19408813355171642
9020.T,11:30,80,19,30.620417161610057,52.63157894736842,2.5802237953344656,5.374925559078319,1.4758729869468248
9020.T,13:30,20,172,-0.40307352616149417,51.74418604651163,0.977778813536703,-0.13178251326726442,-0.1088733882777998
9020.T,13:30,30,131,1.1336085351482506,54.961832061068705,1.0654962045142997,0.37416763410589815,0.26977493420828347
9020.T,13:30,50,70,0.7679962388889047,54.285714285714285,1.0396096610826233,0.22331299050562312,0.11769628018355421
9020.T,13:30,80,25,1.1939897087657458,52.0,1.060118853967681,0.37828943205925464,0.1191499715276967
9020.T,14:00,20,176,-4.033693395109111,48.29545454545455,0.7895593705925954,-1.3731498404714126,-1.1475562808276016
9020.T,14:00,30,138,-2.4553794668102173,49.275362318840585,0.8755734492583706,-0.7788420476007397,-0.5763531388445595
9020.T,14:00,50,69,-2.2513191879674697,52.17391304347826,0.8852157696498111,-0.700507655235804,-0.3665533227306703
9020.T,14:00,80,27,-4.4445037957157,48.148148148148145,0.7862754964417948,-1.4170911308105085,-0.46385195525640877
7974.T,9:30,20,168,-4.688838475413165,44.642857142857146,0.9066548606480175,-0.596947626479097,-0.48740569601310396
7974.T,9:30,30,138,-8.794288035052874,42.7536231884058,0.8272647350330344,-1.1345242947387757,-0.8395625793219982
7974.T,9:30,50,80,4.0961750322333925,46.25,1.091770732122232,0.5205681614996914,0.2933069310451105
7974.T,9:30,80,30,2.0549412026861256,43.333333333333336,1.0427430860508022,0.256448984670044,0.08848330602455635
7974.T,10:00,20,191,-2.748691434789257,44.50261780104712,0.9413161731815187,-0.3798032706411635,-0.33065501466628044
7974.T,10:00,30,153,-1.97791193865094,44.44444444444444,0.9575239139187627,-0.27359377827988784,-0.21318255454362645
7974.T,10:00,50,105,-5.8104838127643825,40.0,0.8751984666899716,-0.8333969396508413,-0.5379554113413226
7974.T,10:00,80,57,-3.9627963441544574,43.859649122807014,0.910422422854027,-0.6025422733512918,-0.28656601151624306
7974.T,10:00,120,21,-10.046403046286375,38.095238095238095,0.829280641343905,-1.2963065056323027,-0.3742114549895365
7974.T,11:00,20,194,-5.5136256413658815,46.391752577319586,0.8675992184880678,-0.8798816401364735,-0.7720134208214202
7974.T,11:00,30,167,-6.744875903610466,47.30538922155689,0.8425138508294076,-1.071251859674851,-0.8720664004796855
7974.T,11:00,50,112,-2.692262419793084,50.0,0.939087388905687,-0.3987696318974037,-0.2658464212649358
7974.T,11:00,80,54,-13.005190537658116,50.0,0.7624032583421149,-1.6942898309518228,-0.784303790167718
7974.T,11:00,120,22,-15.091093376638737,50.0,0.7444034252519441,-1.7867057258450818,-0.5279151180752542
7974.T,11:30,20,201,-0.8494361619924332,50.24875621890548,0.9763721606526109,-0.14629135374296962,-0.1306521067594202
7974.T,11:30,30,175,-4.005241976143716,50.857142857142854,0.8949194491421691,-0.6869286172332185,-0.5724405143610154
7974.T,11:30,50,121,-1.3558017211728837,52.066115702479344,0.9641005119813769,-0.2262807585647976,-0.15679782738229847
7974.T,11:30,80,60,-14.62758410798575,48.333333333333336,0.7095973192770192,-2.119832149329134,-1.0343721745844738
7974.T,11:30,120,27,-20.05820584918797,48.148148148148145,0.6507092219297734,-2.701988922491003,-0.8844334831605136
7974.T,13:30,20,194,-4.1954053035092755,48.45360824742268,0.8241129111747326,-1.1775747713101559,-1.0332111570496563
7974.T,13:30,30,170,-5.0200823331902855,47.647058823529406,0.800166874785479,-1.370855501312287,-1.1259416111113814
7974.T,13:30,50,134,-4.303545660261721,47.01492537313433,0.8297658562473673,-1.1552671379931083,-0.842431405188797
7974.T,13:30,80,73,-4.183701185665764,50.68493150684932,0.8242984703180082,-1.2185415715928862,-0.6558454497704023
7974.T,13:30,120,23,-14.33314335000134,47.82608695652174,0.5707092797795423,-3.5320258241683926,-1.0670567510673992
7974.T,14:00,20,197,-6.805081287191503,45.17766497461929,0.7138984008454248,-2.0762667828907424,-1.8357604058812096
7974.T,14:00,30,159,-5.243612091797091,47.16981132075472,0.7738696520464247,-1.5744745649271523,-1.2506446825486928
7974.T,14:00,50,123,-7.221981658175498,47.15447154471545,0.7111168737032492,-2.113514266548717,-1.4765816570356305
7974.T,14:00,80,76,-5.712729881220579,47.368421052631575,0.7797813119314406,-1.5252385198111171,-0.8376147000726067
7974.T,14:00,120,33,-10.656244883000277,39.39393939393939,0.5839972319207826,-3.380172402887106,-1.2231945889546936
6758.T,9:30,20,173,-13.949156805596092,47.398843930635834,0.745268868657317,-1.7475410063817056,-1.4479386352351988
6758.T,9:30,30,141,-18.87811929535854,47.5177304964539,0.6732807018963668,-2.340607901797489,-1.7508057038049232
6758.T,9:30,50,88,-26.855398124382944,45.45454545454545,0.562492479338613,-3.270059985623308,-1.9323989154475623
6758.T,9:30,80,41,-43.69959964052821,46.34146341463415,0.42827793875937287,-4.4155445471706845,-1.7810492488600862
6758.T,10:00,20,201,-6.079121444507544,53.233830845771145,0.8657824979316054,-0.7893901801825546,-0.7050005858668562
6758.T,10:00,30,162,-6.462590274079862,52.46913580246913,0.864674430271366,-0.7926407759194205,-0.635526474487956
6758.T,10:00,50,120,-12.16855578467304,54.166666666666664,0.7660720112331544,-1.403913479193008,-0.9687923402875934
6758.T,10:00,80,52,-18.507714413899013,50.0,0.6637371512727465,-2.5871146385294486,-1.1752143201204153
6758.T,11:00,20,190,-14.900203178813502,46.31578947368421,0.6685793041037078,-2.135254887282357,-1.8540705458188589
6758.T,11:00,30,160,-15.227867207993905,47.5,0.649298649437676,-2.436820037559209,-1.9417046831267188
6758.T,11:00,50,109,-20.333630684344907,45.87155963302752,0.5650200348568675,-3.043152230037985,-2.0014127242422193
6758.T,11:00,80,50,-20.15909879947408,44.0,0.605770892988495,-2.905533207051069,-1.2942273555570967
6758.T,11:00,120,18,13.58986678561867,50.0,1.3104288752092303,1.5769109281712232,0.4214471730483149
6758.T,11:30,20,198,-15.353600933253825,41.41414141414141,0.6419602573278476,-2.2915284854127567,-2.031222903890288
6758.T,11:30,30,167,-13.734249405124793,40.7185628742515,0.6636611269291679,-2.252069338825717,-1.8333261073978555
6758.T,11:30,50,111,-12.896729527737566,39.63963963963964,0.6559446994575625,-2.344982480423959,-1.5563268907733878
6758.T,11:30,80,55,-11.955856182491644,38.18181818181819,0.7144337914617384,-1.8680345643825942,-0.8727020218088308
6758.T,11:30,120,18,-53.818634034210866,16.666666666666664,0.14974896700477672,-11.552071295932278,-3.08742092121173
6758.T,13:30,20,198,-4.8977912669496515,46.96969696969697,0.7828447828214211,-1.4764766791798416,-1.3087566953241554
6758.T,13:30,30,167,-6.8728609460434305,45.50898203592814,0.7057736928260206,-2.06849074079028,-1.6838815806527982
6758.T,13:30,50,115,-8.939982783519973,44.34782608695652,0.6457950508963907,-2.61531988045464,-1.7667433483657515
6758.T,13:30,80,58,-10.772227478894786,43.103448275862064,0.5964392175325127,-2.938536435285127,-1.4097587744330093
6758.T,13:30,120,25,-14.60837716175671,40.0,0.5187866152900641,-3.693608274203505,-1.1633772540515408
6758.T,14:00,20,195,-8.105034556139218,45.64102564102564,0.6647726747397436,-2.392257495706827,-2.1043838459577815
6758.T,14:00,30,168,-8.708088131653879,45.23809523809524,0.650009826778355,-2.511314560583882,-2.0504797523507547
6758.T,14:00,50,119,-9.516201149351707,43.69747899159664,0.6291936125540261,-2.6938669529767503,-1.8511829980806573
6758.T,14:00,80,63,-8.175516659116006,47.61904761904761,0.6998498202317318,-2.0720784414946016,-1.0360392207473008
6758.T,14:00,120,18,-21.0890415243156,44.44444444444444,0.4057422840068489,-5.267830497757641,-1.407886921014852
8411.T,9:30,20,166,1.0236535002495248,49.39759036144578,1.019380829979958,0.11460980910463761,0.09301983456645585
8411.T,9:30,30,133,4.242995108337904,48.1203007518797,1.0810276610091298,0.4697211441174499,0.34124449980871147
8411.T,9:30,50,72,15.028075190821633,48.61111111111111,1.2568896582571376,1.4253040510935568,0.7618570615961471
8411.T,9:30,80,26,57.54897420608221,53.84615384615385,2.761335058721975,5.880894117705966,1.8889904566458624
8411.T,10:00,20,185,17.125486679324165,51.35135135135135,1.5181054607978517,2.5412367444341246,2.177362405566104
8411.T,10:00,30,143,18.84863498014521,51.048951048951054,1.5736413504936806,2.735254090557555,2.0604658669626694
8411.T,10:00,50,86,28.45799958901034,53.48837209302325,1.8311290125306394,3.7480195207833744,2.18952949231334
8411.T,10:00,80,37,40.80256275765432,56.75675675675676,2.0686984886328577,4.617643998347704,1.7693796952835976
8411.T,11:00,20,180,2.1241650884546157,49.44444444444444,1.0600513553379618,0.3579296318555624,0.30250575125614015
8411.T,11:00,30,147,4.582270388294153,49.65986394557823,1.126125971743585,0.7320662274763853,0.559124816855216
8411.T,11:00,50,99,3.5312423530744383,49.494949494949495,1.089060501515685,0.5253503701473523,0.32928077063902045
8411.T,11:00,80,50,6.525264000752621,56.00000000000001,1.146461154514222,0.8575958045238977,0.3820035329599027
8411.T,11:00,120,23,10.7128490887554,60.86956521739131,1.2090059422062909,1.2218302889648502,0.36912591340000817
8411.T,11:30,20,186,-1.4882468992955442,48.38709677419355,0.95747301194706,-0.2626256121341964,-0.2256281483945855
8411.T,11:30,30,156,1.8451813281737361,49.358974358974365,1.0518367750824011,0.3124750042218191,0.24585401857359876
8411.T,11:30,50,113,2.440060673349369,51.32743362831859,1.066365343259337,0.39900338330628177,0.2671871266825881
8411.T,11:30,80,57,-4.131479338550313,45.614035087719294,0.9130716429007172,-0.5773040656862157,-0.2745628495336432
8411.T,11:30,120,25,9.171982119539777,52.0,1.1986345741617879,1.10542288659243,0.3481754823193722
8411.T,13:30,20,191,-0.926798447730921,50.26178010471204,0.9605727829391317,-0.24184155506115973,-0.21054616723197073
8411.T,13:30,30,161,2.2452782337354806,52.79503105590062,1.0991042287257557,0.5677323222445099,0.4537914279706259
8411.T,13:30,50,121,4.254310555799056,55.371900826446286,1.1853988507625985,1.026217069364399,0.7111015886615458
8411.T,13:30,80,58,9.2155437717934,62.06896551724138,1.4937274705024046,2.2028503879722283,1.0568144147941054
8411.T,13:30,120,25,12.4010749641295,68.0,1.5114403070703089,2.2956585663187252,0.7230644835231458
8411.T,14:00,20,191,-1.4097679930913305,52.35602094240838,0.9342318161309077,-0.4078011282812429,-0.3550298232691043
8411.T,14:00,30,165,0.13685024277199767,53.939393939393945,1.006391846038699,0.03811833869457711,0.03084435310784834
8411.T,14:00,50,117,0.9335186568653618,56.41025641025641,1.04286044045327,0.2557381406596993,0.1742561697662629
8411.T,14:00,80,70,6.14184633430204,62.857142857142854,1.3059600258971253,1.5475982160754294,0.8156558776019611
8411.T,14:00,120,25,-5.246635592295008,52.0,0.8329753504868126,-1.0366417440597258,-0.3265114587440837
