sym,time,th,N,mean,wr,pf,sharpe,t
1605.T,9:30,20,164,-0.7254566822703041,46.34146341463415,0.9843915848904297,-0.0948836351238124,-0.07654431985049932
1605.T,9:30,30,113,4.053793866908434,51.32743362831859,1.0870300320658457,0.4978425503716538,0.3333734152124409
1605.T,9:30,50,67,-5.298602276835839,47.76119402985074,0.9085965759525536,-0.5753231965898634,-0.296653185192632
1605.T,9:30,80,28,2.0946792406583836,53.57142857142857,1.0302722457277629,0.17775155984275018,0.059250519947583395
1605.T,10:00,20,166,-9.56953923773069,44.57831325301205,0.7977579625714629,-1.3211423207240558,-1.0722680813497878
1605.T,10:00,30,125,-5.493889038694373,45.6,0.8786904645802384,-0.7566380342008572,-0.5328965449118961
1605.T,10:00,50,70,-9.752416435774528,45.714285714285715,0.820251042875954,-1.1549489310206378,-0.6087115338669855
1605.T,10:00,80,29,-20.215974079403956,41.37931034482759,0.6883544269799058,-2.1907508987482096,-0.7431760871224938
1605.T,11:00,20,176,-12.369273507729183,44.31818181818182,0.7018682758904891,-2.0121508152615606,-1.681576356760211
1605.T,11:00,30,137,-11.384683270658345,48.9051094890511,0.7339946135216636,-1.774906462976338,-1.3086860829697267
1605.T,11:00,50,89,-9.159066672850972,51.68539325842697,0.7658857178094531,-1.5046534618141192,-0.8941929090661179
1605.T,11:00,80,44,-6.994384528060456,52.27272727272727,0.8354400707380814,-1.0373381020860186,-0.43345737635665466
1605.T,11:00,120,17,23.740711322921634,76.47058823529412,1.5316710474282331,2.5978404857130126,0.6747403328187778
1605.T,11:30,20,183,-3.586933188227187,46.44808743169399,0.8902206126301303,-0.6748513118520071,-0.5750867623942336
1605.T,11:30,30,152,-4.518922136189581,46.05263157894737,0.8693545250014896,-0.8080050619601815,-0.6275316073216478
1605.T,11:30,50,87,-11.686288049660094,43.67816091954023,0.7298679658445476,-1.8584840760741612,-1.0919888406983425
1605.T,11:30,80,42,4.7292211403852535,54.761904761904766,1.1131304460419669,0.6472267875306773,0.26422922955181694
1605.T,11:30,120,18,37.145224171381976,72.22222222222221,1.9125507825092236,4.186831011553598,1.1189776558252664
1605.T,13:30,20,180,-8.979480085363816,46.666666666666664,0.7001606348882536,-2.116382516088553,-1.7886696881052835
1605.T,13:30,30,148,-11.624850222109911,45.94594594594595,0.6448587092791178,-2.6019197496076654,-1.993996928026726
1605.T,13:30,50,91,-11.435256603795533,48.35164835164835,0.6806791164991236,-2.2940078631512484,-1.3785271628182338
1605.T,13:30,80,52,-12.63172535345014,50.0,0.6987824294140104,-2.2500000324156546,-1.0220777305289008
1605.T,13:30,120,20,10.795880750420928,65.0,1.2657461081952446,1.5720002044813375,0.4428608870838334
1605.T,14:00,20,197,-6.736739196443375,45.68527918781726,0.720978267592803,-1.9150045592701601,-1.693178148376296
1605.T,14:00,30,165,-6.590721904590527,45.45454545454545,0.7348817848519723,-1.812370484128245,-1.4665223377808543
1605.T,14:00,50,97,-11.615047832030298,42.2680412371134,0.6172296921779187,-2.8487910622416086,-1.7674461668480117
1605.T,14:00,80,51,-9.981444274878845,45.09803921568628,0.7107227388079893,-2.06800342270228,-0.9303279545743013
1605.T,14:00,120,22,-16.004887615919053,40.909090909090914,0.6425112105767298,-2.7977509894294723,-0.8266470647992324
5020.T,9:30,20,167,-21.464911963203804,45.50898203592814,0.603524434743684,-3.086336516912944,-2.5124720696309537
5020.T,9:30,30,138,-31.86012526376537,42.028985507246375,0.4818607649258071,-4.5246697204657025,-3.3483138251957754
5020.T,9:30,50,73,-48.96017325827566,36.986301369863014,0.3394341441856862,-6.915889251176065,-3.7222812928496865
5020.T,9:30,80,28,-47.51384744852526,39.285714285714285,0.3578328542260211,-6.66572007555561,-2.22190669185187
5020.T,10:00,20,173,-6.668407264852399,49.13294797687861,0.8440281713607309,-1.0374659053410233,-0.8596004108612127
5020.T,10:00,30,142,-12.907407402264086,46.478873239436616,0.7053274155503378,-2.103882782483317,-1.5793029307524968
5020.T,10:00,50,87,-22.357185651157813,42.5287356321839,0.5661741041262793,-3.559659813329717,-2.0915480755958247
5020.T,10:00,80,42,-39.795951751115005,38.095238095238095,0.38026101388564254,-5.970400044980398,-2.437405611748618
5020.T,10:00,120,16,-67.47685947046648,25.0,0.15023759215795912,-11.681470004715427,-2.9434537695369074
5020.T,11:00,20,181,-7.451104980499745,46.96132596685083,0.7994515920798176,-1.2873679048386302,-1.091042566342514
5020.T,11:00,30,157,-7.178431657279885,44.5859872611465,0.8115577170181512,-1.2022394852310492,-0.9489439105562968
5020.T,11:00,50,89,-3.1297325405847163,47.19101123595505,0.9185618212124397,-0.4963181875248153,-0.2949544298327372
5020.T,11:00,80,47,-10.96260379091859,40.42553191489361,0.7570936808410481,-1.6202116626989647,-0.6997137569552426
5020.T,11:00,120,17,13.027402834681675,47.05882352941176,1.284109750964474,1.552274360736999,0.4031741458145265
5020.T,11:30,20,190,0.697239475411014,52.10526315789473,1.022630135511525,0.1302062836391296,0.11305986784701966
5020.T,11:30,30,164,0.6855471284648627,51.829268292682926,1.0217128365483032,0.12411751991377562,0.10012781583392855
